Date,MonthYear,Attack Name,Network,Attacked Protocol Addresses,Attacker,Detected,AlertId,Time of Alert,ExploitTxHash,Time of Exploit Tx,Diff,Diff in sec,Victim,Comment,ProtocolContracts
5/31/2023,20236,unshETH,Mainnet,,"0xecfede31e564c97ab05abe88786dfb2a642f69f2,0x5a113147A564B4c5e17A274Bfa99F3Cc19E4843f",FN,,,,,,,,"had large profit, but no other alert in other stages. filed bug against txt msg agent, which did have a signal.","0xe8ef2e07e2fca3305372cb0345c686efbec75658,0xef1203e0680fe690c2923ce508556c92c9abd48e,0x1a890EBCD20a9fB551C0440428805BC24eF62641,0xA857904691bbdEca2e768B318B5f6b9bfA698b7C,0x51A80238B5738725128d3a3e06Ab41c1d4C05C74,0xE76Ffee8722c21b390eebe71b67D95602f58237F,0x846982C0a47b0e9f4c13F3251ba972Bb8D32a8cA,0x0Ae38f7E10A43B5b2fB064B42a2f4514cbA909ef,0x35f899CE6cC304AeDFDB7835f623A30473b26457,0xe60779cc1b2c1d0580611c526a8df0e3f870ec48,0xA8b326Ca02650Ac968C554d6C534412e49c92BC4,0xf728dB9182e7c3a9dFfbD71f9506d04f129Ac9C8,0x33890B88F98a9D511678954AD8DB0510B6953Cfc,0x954d5088d88291146ce58270add820e809ff3d7e,0x5153b553d8ae3cbbb5ac97f5e4c8e5776d30ee09,0x2955c9cba43e769017caf257dd96c0dd9d79bd3a,0xbafa44efe7901e04e39dad13167d089c559c1138,0xac3e018457b222d93114458476f3e3416abbe38f,0xae78736cd615f374d3085123a210448e74fc6393,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xbe9895146f7af43049ca1c1ae358b0541ea49704,0xE95A203B1a91a908F9B9CE46459d101078c2c3cb,0xf951E335afb289353dc249e82926178EaC7DEd78,0x16D5A408e807db8eF7c578279BEeEe6b228f1c1C,0xb27308f9F90D607463bb33eA1BeBb41C27CE5AB6,0xAAF448d30F01b429FB6e7F9AF6A8FF66e694F312,0x718C26E5e60829a36feE8DF1d791F340aaa91B4b,0x7461092AA5234b42A17ee8Cc51CfDE6Ef4BeCbc7,0x9d14855cc4c89d4647bc39bc9cfe458ce46c1a36,0xc258fF338322b6852C281936D4EdEff8AdfF23eE,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x00EFE5523fb4C78FC0e1eec26d916310027f25B1,0x4a364f8c717cAAD9A442737Eb7b8A55cc6cf18D8,0x8731d54E9D02c286767d56ac03e8037C07e01e98,0xCa46058a5682B13c44F4Dd2558aFDEbf3A28f41f,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x55d398326f99059ff775485246999027b3197955,0x0Ae38f7E10A43B5b2fB064B42a2f4514cbA909ef,0x91d6d6aF7635B7b23A8CED9508117965180e2362,0x5ba96b2BE2b4e88fa51506198ccfAAE57Fb6f246,0x10ED43C718714eb63d5aA57B78B54704E256024E,0x73F3BF38C6bdBc69042049c022080D14885Ff32D,0xa974c41748e8464Baf978e3268CDdb0d6A1fdBDA,0x2C8a4058DB744808FFFA97E29c8E1b7cBF7AAd01,0xC9C33A4Aa8fb9F50579EE4d89Fb8a45EECCD6f0a,0x1b0aedcd95ea7e93291c1f13365e4bd7660bba92,0x03661968d242FF17c25436cA63483B566e7c108B,0x7e353A711a07cD2720837A3608736d9158A1D8d7,0xe85c4D91DC0D9dB0a59300e18acFA2A498419E83,0x35636b85b68c1b4a216110fb3a5fb447a99db14a,0xd027ef82db658805c9ba8053196cd6ed1dd407e4,0x953212fBA33c20763400370A0481C5129AE752d9,0xe6297a3f7a7ec264ca8e293f927d86e532b5da9a,0xf04eab7928a24ff134b2e061e55c4844bd188017,0x0ae38f7e10a43b5b2fb064b42a2f4514cba909ef,0x51a80238b5738725128d3a3e06ab41c1d4c05c74,0x9eFB28060e0c4Ea2538a2B5Ede883E86219182B2,0x69E3877a2A81345BAFD730e3E3dbEF74359988cA,0xd6eE2f6586A60d997356da434AA6E0461AA43dB5,0x855f1b323fdd73af1e2c075c1f422593624ed0dd,0xEbb95E5b6840717D4b6c548B7ceF5450A940CFa4,0x55638A11757CEa2DD6130Aa42Ddc09149BDcAf84"
06/01/2023,20236,Cellframe,BSC,,"0x1e2a251b29e84e1d6d762c78a9db5113f5ce7c48,0x2525c811ecf22fc5fcde03c67112d34e97da6079",TP (locally),ATTACK-DETECTOR-2,,0x943c2a5f89bc0c17f3fe1520ec6215ed8c6b897ce7f22f1b207fea3f79ae09a6,Jun-01-2023 02:07:55 AM +UTC),,,,"had highly precise bots, but not in different stages. should loosen the criteria to either different stages or multiple high precision bots.","0xf3E1449DDB6b218dA2C9463D4594CEccC8934346,0x06155034f71811fe0D6568eA8bdF6EC12d04Bed2,0xd98438889Ae7364c7E2A3540547Fad042FB24642,0x1c15f4E3fd885a34660829aE692918b4b9C1803d"
06/01/2023,20236,DDCoin,BSC,,"0xa100c4b1962dcdb44201ce123833bf275e5f8847,0x0a3fee894eb8fcb6f84460d5828d71be50612762",TP (locally),ATTACK-DETECTOR-2,,0xd92bf51b9bf464420e1261cfcd8b291ee05d5fbffbfbb316ec95131779f80809,Jun-01-2023 07:00:14 AM +UTC,,,,"many alerts, but no attack detector; pot perf issue?","0x50ab0D88045F540b8B79C8A7Dc25790dB493BBC5,0x976cfB9e0447D86f1e4c835c66062CAe113AF404,"
5/31/2023,20236,ERC20Token,Mainnet,,0x0e816b0d0a66252c72af822d3e0773a2676f3278,TP (locally),ATTACK-DETECTOR-2,,0xcff84cc137c92e427f720ca1f2b36fbad793f34ec5117eed127060686e6797b1,Jun-07-2023 04:14:11 AM +UTC,,,,"many alerts, but no attack detector; pot perf issue?",
06/07/2023,20236,Instante Token,Polygon,,0xb3d204ee119547faa7be6796a31ca773c24b1fdc,FN,,,0xff5515268d53df41d407036f547b206e288b226989da496fda367bfeb31c5b8b,Jun-06-2023 12:22:36 PM +UTC,,,,"many alerts, but no attack detector; pot perf issue?",
06/06/2023,20236,UN Token Compromise,BSC,,"0xa247e81645d6b7fc800afecd836fef16f504d908,0xf84efa8a9f7e68855cf17eaac9c2f97a9d131366",FN,,,0xff5515268d53df41d407036f547b206e288b226989da496fda367bfeb31c5b8b,Jun-06-2023 12:22:36 PM +UTC,,,,"many alerts, but no attack detector; pot perf issue?","0x1aFA48B74bA7aC0C3C5A2c8B7E24eB71D440846F,0x5F739a4AdE4341D4AEe049E679095BcCbe904Ee1,0xa4B5bB109c6508A8Ca880D2b4915139706783b77"
06/06/2023,20236,Murati AI,BSC,,0x8887a9387ee149a81a17145065a7b13132f732cd,TP (locally),ATTACK-DETECTOR-2,,0x354da299a497cfb606cb98410e4406eee2ece45d4f79d8a51780125f4264cd2a,Jun-06-2023 03:15:42 PM +UTC,,,,"many alerts, but no attack detector; pot perf issue?","0x69C2fcAe7e30b429166BD616A322e32BeC036bCf,0xdb79f966bF3EdE1E6c1183C9fC3a67D740c2eee0,0xbb610dF4c1D9fd8E1dCAd9fdd2dc9d685f412919,0x73857B78A330d06331A286E5727759A76e97CFEE,0x470d85F7424B8aFA283DFebCC6D745b525b649da"
06/10/2023,20236,Atlantis Loan,BSC,,0xeade071ff23bcef312dec938ece29f7da62cf45b,TP,ATTACK-DETECTOR-2,"Sun, 11 Jun 2023 10:36:58 GMT",0x3b0df86f548946d9dda9fb4177ae27bf33f06315c73ea50945ab9e53a041d7e1,Jun-10-2023 09:53:40 AM +UTC,,,,,"0x87b79e34eac2eb77324269d3115cb8ba847ee016,0x0503FEaa5854E55E5607e40371e2a1b0d1B9df7F,0x788A791FF9641A5e1fF3596487b120c348bE1Db3,0xfEAd9619e88464e5aD1Ea9Df458dcc147F03ea0C,0x558B96Ee93Ea9C7ec9839BEAfab641d75F94E9a3,0x4e9bF21Ce718Dde4be2E0F5b167181b8AdAd12F6,0x59123a930E52b52EdB27F91135253331F36cd87c,0xCc7Fc8666F6e62cB44aa781de841eE6Be3BbE54c,0x219db7E6F8A609645E8559F8553A48C6e6b17f57,0xd7C38eb724a4610A9fB78F3f9F6C400577e30AC2,0xC182Ea25C72cE276F80748497775499059F6c74e,0x02A7dE4598DA1F18CB6AB85D342b4688FEC66E6B,0x2F4ba3A96B9B5b660C78310FddE4987c09a2eEba,0x5c81c0f55A15Dbc97749A83c843044702768A2A2,0x2C5056167cb2797a7D82996800F896D4F0684343,0x350bD6EFE303F5D6E10bD9e9d6347bc4a3E708c0,0x1e3C741e1d94b88871dCE2A9b55CC2b2b10AD04f,0x26458660BC2f9112e43De7f0DAE003298c6a6DC4,0x96FfC0C6e91FD65460Bd1dd180500fA5bDa11940,0x20c7E6eb3FaB3990A0DB8b2EEd57FF7d799603f9,0x14f235Bb338804D194679BEF1eD7F619F4fE684F,0x8DF3719eB4C9F17ecF30bA298CC2Da7c88162894,0x6A3EbE48a297a61048ddbeB0eF62da4E35eF11f2,0x7c0697155617b7A797CB7517d483DbBdB17089CF,0xd47084cC0e974e5B88958FCA5FaFB7f7726C4058,0x24ce0E8a115b850DD9f8f28125534f102059A307,0x17a1693A62695610993ee389CAa6473749EDbf28"
06/11/2023,20236,Trust the Trident,BSC,,"0x4beb05bf9bd4585ae2f4feb74112f18b423abb84,0x0060129430df7ea188be3d8818404a2d40896089",TP (locally),ATTACK-DETECTOR-2,,0xe968e648b2353cea06fc3da39714fb964b9354a1ee05750a3c5cc118da23444b,Jun-11-2023 10:37:49 AM +UTC,,,,"many alerts, but no attack detector; pot perf issue?","0xa645995e9801F2ca6e2361eDF4c2A138362BADe4,0x358EfC593134f99833C66894cCeCD41F550051b6,0x9523B023E1D2C490c65D26fad3691b024d0305D7,0x61f834516504fC02b3cd80D41722df08fD030141,0xeaF83465025b4Bf9020fdF9ea5fB6e71dC8a0779"
06/12/2023,20236,Sturdy Finance,Mainnet,,"0x1e8419e724d51e87f78e222d935fbbdeb631a08b,0x0b09c86260c12294e3b967f0d523b4b2bcdfbeab",TP (beta detected),ATTACK-DETECTOR-2,,0xeb87ebc0a18aca7d2a9ffcabf61aa69c9e8d3c6efade9e2303f8857717fb9eb7,Jun-12-2023 01:06:35 AM +UTC,,,,perf issues; detected by https://explorer.forta.network/alert/0xa55019a66394624a9de0b9f0bfb00f0ed6e0104175c6054c663b4b193a930c48,"0xb7499a92fc36e9053a4324aFfae59d333635D9c3,0x88f8CCC064bA2D39cF08D57B6e7504a7B6bE8E4e,0x48Cc0719E3bF9561D861CB98E863fdA0CEB07Dbc,0x904290A4e88b984Bab24527601a3d83fF1B7450E,0x86f282c2003FAcF4185F00B5e49A80Db884fEC33,0x131cCc65CDB8Ea905bA6E66Eba503EeEF275d8f2,0x102A01611efCE588DC071714607be3c96F1318D6,0xA422CA380bd70EeF876292839222159E41AAEe17,0xA4D147b9DA5d1669CC207a9b0B4d86C79135A53d,0x46339B1B9bC2145FCd272AFc99002a931f8C2cFf,0x23Df30FE1d2a8C6f4602db382D727561097F899E,0x73D3e0baEE58fEd4A7d187EBDbf778f93a5Aa9Ad,0xe5d78eB340627B8D5bcFf63590Ebec1EF9118C89,0x55Cc38d75197fBD03CEDe8F1588DcFf0f30E36d4,0x960993Cb6bA0E8244007a57544A55bDdb52db97e,0x4CfA9DDeC7A7C381fc3bd438C5A3CF568a633A3D,0xA3e9B5e1dc6B24F296FfCF9c085E2546A466b883,0xe16AE5f666ee66b4FE2168Ef4377bBB4Af14B215,0x150A51977Bc273dfe84B5530D45ED44D175E88f1,0x0701FAe0924f30acc9673d69F0274611090926B4,0x86616a01f098a0768c7b0d559120820eb7d89288,0x86616a01f098a0768c7b0d559120820eb7d89288,0x01c05337354aae5345d27d2A4A70B56a17aF2b4a,0xe12B0fd4E480de4659eb3742e1465257E58CD750,0xA77D72A6C3fA97F091E9aa9F0C87e9efCB552628,0xf83e4943D76B9A94DA0aFb06E4F30DF773f78938,0x98A60C175fF02fC099383c6F6504a82aD8B85248,0x6AdCd1C2a36eFbA34801384cc4A18f754A4de20E,0x8A128385580D0BeCdD30000D8120bf2327c32f21,0x603036fCFA50114770351E65787D98b2C5b78D88,0x1c8727682dBe7eC36E00d4D8f39dF84fcA8E8912,0x1bFb9035214025BD182cc13B2C03Cc40cbAa2882,0x4AFA73ADA5D44E2710BB4dbcC013b9FC4b8893c3,0x5747D28D9317A930279CB6c958C06f802d988828,0x84dcDE91a81FE6199641f5a11cC858dd90D2759C,0x2420EE2Df56f9C61CA70d94fb509A7B3C04Dc19c,0x9787bDC2Ff7F39Ff981ecc347DfAcF6D57b8783E,0x9ff79b260334Fa61F6b24190e8FaEc46Bc97b9d3,0xf62B771940105dfB095d0BC5F12a6Dc47Aaf9142,0x617b89B0E0c87267a2AE3F77fc1b7F83379456dA,0xf3C27b49409d62Bc50e3497c035a5208f0f8A401,0x846da1F9CbF0e945a790B5bf518A265639039B29,0xFE34b244B51fe4972BA827968E0dc4baa6F7575a,0xc6C3187D47E49ED5071E2100edD5C9b0CB093457,0x7AF222326FCC7806ae7e1754C973c87202fd6599,0x4F47e0a441f02B9f7F90638E03F69F245f7559f9,0xcD137da80193b60de953aBf74bAD89408A552c47,0x81Ce0B194Cea336C22244139Ff71426AC5fc750E,0x19cEFfa15261dcf890328b619039416C40A6b8F8,0xe2Cac13bbff65d30BA31C1709B73c60573cFbDA0,0xCD3c2aB95cF91665D590751CdD3d7959C41951f4,0xCD3c2aB95cF91665D590751CdD3d7959C41951f4,0x9700E0B9d22fE10fF00170462c98aBfFa2505DE2,0xd14A2bd5043F1909A6b20B14E465309FdAc3bf50,0xaE9dfa3beAF1CFB5cAf41B87C0cdC389D62e7105,0xCD3c2aB95cF91665D590751CdD3d7959C41951f4,0xCD1B342cd04A29D7ae86aE54FfCCB8b4580a7192,0x66C6074c5A5144877a12E542BBb8dD37110D7567,0x3E233E6F1C6709Be546Ee2Ef10bAFCe59819577a,0x46f58f3c032064fCaec8484a008e82e27b821f06,0xf8C91E5BfFDD79Ef7D1d6F9ae3391E021fFCBD73,0xfE3b8248f5bFDE88233c87eE17D49143849f9f28,0x40d174027481Dc17C3A714995fCb7Fb5bc7C5f07,0x368122b4743959e08727a70591a266dEE3Ff4F4a,0x3bC6db5e3e3C1e262ae0b28AE35f02e485F3dda3,0x640f7B78830db57BAfDF6F462d2B458dA80825D3,0x85Ad7A2085d391aF549A4413B84Bd9Fa38eD201A,0xE60bFF4746C1acCBcCFc8dC46fbc0dCAA9552E61,0x01Eac83b91158e09EaE57a86eE4538134ff47e26,0x51f2591c31332eF79dc2ad37dE876D2A48F1013f,0xAC2EfC7Ec1e06883b181aA167BF2e1feb07615A3,0x1c8727682dBe7eC36E00d4D8f39dF84fcA8E8912,0x7eD6f3f22Fb3F85E1071b5F6e616d5f0E0E32a49,0x994A8C1AD6C6A65E8D8c6b37A9c8F964A6C985A8,0xa5A96C4E5873dBae8e41058f891A05Ad9aE3C71e,0x88eE44794bAf865E3b0b192d1F9f0AC3Daf1EA0E,0x0Eef4D49B71bad9C6390C7D5E5495b948E5DF280,0xC972d37d48038D289251347A7E52AeDe64B47a40,0x6cC542d4cD29Aa9528d1af83A196aBeCfEE61a8b,0x822802f970CCd9aEB13d0368A2409804d28E1253,0x86A42b7A448c1568d21b00C90eaB53B8417eEaDc,0x701A570C15903a2B09FB41a12DEf0265EBdc53be,0xD7BC0dcb0B6ee14BDB204172ABA01458Abe91aC3,0x4FFa140fc6D5115C808AAF3afda2151F849fcdC3,0x822802f970CCd9aEB13d0368A2409804d28E1253,0xf093E07033efA4eD8167f33A5034AF8E049212F7,0x8eA4b4C9bd07E2fa10dfA712B683F2461397cf19,0x31D5B63b54259b37e74C767706f135ac1C9B8879,0x31780CC26C7C66A7A72bdE665147De4001b302eC,0xc0ddd95419E2375B7cdc9C12a8Db464584E158f3,0x7e704825B55Ba9bE27483BeD912E44cc5a0162bc,0xd9D5c29A4c11d099b7D61C0F2b66B24B1290e127,0xcD23DB9B3FF90Cf200C60Efaa9b9F6Fbd139635F,0x8209BB16a39FD6B76799e7f34702e316cF1129F0,0xD9345caCa72e1376c00e534ed86A08CFCe129337,0xB508171E31273887CB530B5268834C218B3A1303,0xb1ebf8f77ae002d487e7bde22c6180be0af6a3d4,0x5bb3b2782341ac5e0a72dad797d0c27dbebfaadc,0xe1ee5b789ba4ea5287999034fdf293361b53e024,0x403c736f7a79e45bee42fd42a6f89a0a46e38012,0x35616ab2ee92688afe80ebde1dcbeda91f90862c,0x3e0a984a5b4cd60b566c4d851555c7d213ea0eda,0x589bb2ab56b725c50fe3a583eee557023ab4f6e6,0x53799cb6aded2490bf2b15b8f0706e71f05597f1,0x26e3a8953769fe1befc784cb1d42ed0b23742e8c,0x901247d08bebfd449526da92941b35d756873bcd,0x10aa9eea35a3102cc47d4d93bc0ba9ae45557746"
06/12/2023,20236,Keep3r Network,Mainnet,,"0x24ae929ebe12589c5c193af5d7b03da05f5bfb7c, 0x277b86a6adc925993419715278c8e318d8e27b85, 0x91fa0770f46b0608a1f5273568621ddfe944c14f",FN,,,0x25c2d4dbfd38d1dcf10dcfaedf922c7d159aa93c3ac62daeb784718405f237dc,Jun-12-2023 05:04:59 AM +UTC,,,,FP mitigated (high TC funding),"0x1cEB5cB57C4D4E2b2433641b95Dd330A33185A44,0xFC48aC750959d5d5aE9A4bb38f548A7CA8763F8d,0x11b7a6bc0259ed6cf9db8f499988f9ecc7167bf5,0xeDDe080E28Eb53532bD1804de51BD9Cd5cADF0d4,0x976b01c02c636Dd5901444B941442FD70b86dcd5,0x3f6740b5898c5D3650ec6eAce9a649Ac791e44D7,0x053D7DD4dde2B5e4F6146476B95EA8c62cd7c428,0xeb02addCfD8B773A5FFA6B9d1FE99c566f8c44CC"
6/14/2023,20236,Hashflow,Mainnet,,"0xbdf38b7475ff810325aa39e988fb80e0aa007e84, 0xddb19a1bd22c53dac894ee4e2fbfdb0a06769216",TP (locally),ATTACK-DETECTOR-2,,0xdedda493272b6b35660b9cc9070d2ea32ee61279b821184ff837e0a5752f4042,Jun-14-2023 03:13:23 PM +UTC,,,,"many alerts, but no attack detector; pot perf issue?","0x79cdFd7Bc46D577b95ed92bcdc8abAba1844Af0c,0xb3999F658C0391d94A37f7FF328F3feC942BcADC,"
6/15/2023,20236,CFC Token,BSC,,0x106016cdc3878c7ff2b386303000db0001d838eb,TP (locally),ATTACK-DETECTOR-2,,0xa3c130ed8348919f73cbefce0f22d46fa381c8def93654e391ddc95553240c1e,Jun-15-2023 07:06:48 AM +UTC,,,,,"0xdd9B223AEC6ea56567A62f21Ff89585ff125632c,0x595488F902C4d9Ec7236031a1D96cf63b0405CF0"
6/15/2023,20236,DEPUSDT,Mainnet,,0x7021c1b142eb634fa0749cda270c7aff74dc3b7f,TP (locally),ATTACK-DETECTOR-2,,0xf0a13b445674094c455de9e947a25bade75cac9f5176695fca418898ea25742f,Jun-15-2023 08:40:59 AM +UTC,,,,"many alerts, but no attack detector; pot perf issue?",
6/17/2023,20236,Pawnfi,Mainnet,,0x8f7370d5d461559f24b83ba675b4c7e2fdb514cc,TP (locally),ATTACK-DETECTOR-2,,0xe855cc3bad87933bf742fd474bd0ae0ec58d45e9c1a0643b9700dafe8faf0864,Jun-17-2023 02:44:11 AM +UTC,,,,"many alerts, but no attack detector; pot perf issue?","0x85018CF6F53c8bbD03c3137E71F4FCa226cDa92C,0x5f0A4a59C8B39CDdBCf0C683a6374655b4f5D76e,0x73625745eD66F0d4C68C91613086ECe1Fc5a0119,0x0B89032E2722b103386aDCcaE18B2F5D4986aFa0,0x6A55080D5bA7cFf935Fb6aC54f4af4486EE24B1C,0x0b7d8EdA67cE2555abe41d2dF2102D62becf38BD"
6/18/2023,20236,Midas Capital,BSC,,0x4b92cc3452ef1e37528470495b86d3f976470734,TP (locally),ATTACK-DETECTOR-2,,0x66654f116cd26ddf72b25ac9a2be5bdf2bed99201bba8e5bddac375eebec2537,Jun-17-2023 05:12:17 PM +UTC,,,,"many alerts, but no attack detector; pot perf issue?","0x02706A482fc9f6B20238157B56763391a45bE60E,0x93B32a8dfE10e9196403dd111974E325219aec24,0xF8527Dc5611B589CbB365aCACaac0d1DC70b25cB,0x5f8a3d4ad41352A8145DDe8dC0aA3159C7B7649D,0xb2b01D6f953A28ba6C8f9E22986f5bDDb7653aEa"
6/18/2023,20236,Ara Blocks,BSC,,0xf84efa8a9f7e68855cf17eaac9c2f97a9d131366,FN,,,0xd87cdecd5320301bf9a985cc17f6944e7e7c1fbb471c80076ef2d031cc3023b2,Jun-18-2023 4:37:08 PM,,,,"many alerts, but no attack detector; pot perf issue?","0x7BA5dd9Bb357aFa2231446198c75baC17CEfCda9,0x5542958FA9bD89C96cB86D1A6Cb7a3e644a3d46e,"
